record_id,decisionNumber,decisionDate,authority_id,authority_name,status,domains,urls
3816731,2a-2930/2021,2021-06-08,66,Курчатовский районный суд г. Челябинска - Челябинская область,blocked,['chelyabinsk.mass-diplomans.com'],[]
3819697,2a-947/2021,2021-10-29,782,Еманжелинский городской суд - Челябинская область,blocked,['emanzhelinsk.prostitutki24.city'],[]
3819879,2a-1292/2021,2021-02-19,66,Курчатовский районный суд г. Челябинска - Челябинская область,blocked,['casinoadmiral-na-dengi.net'],[]
3820646,2a-3100/2021,2021-09-30,210,Металлургический районный суд г. Челябинска - Челябинская область,blocked,['g.avroramodels.net'],['https://g.avroramodels.net/cheljabinsk/iu/']
3820687,2a-3100/2021,2021-09-30,210,Металлургический районный суд г. Челябинска - Челябинская область,blocked,['msk13.devochki18.com'],['https://msk13.devochki18.com/ankets/intim']
3824187,2a-3660/2021,2021-11-03,560,Тракторозаводский районный суд г. Челябинска - Челябинская область,blocked,['tube.bz'],[]
3824380,2a-4010/2021,2021-10-06,560,Тракторозаводский районный суд г. Челябинска - Челябинская область,blocked,['chelyabinsk-zdes.prava-online.net'],[]
3828857,2a-3480/2021,2021-11-08,210,Металлургический районный суд г. Челябинска - Челябинская область,blocked,['myasorubka.me'],[]
3831038,2a-9177/2021,2021-11-18,103,Центральный районный суд г. Челябинска - Челябинская область,blocked,['sex.intimsochi.net'],[]
3831103,2a-9177/2021,2021-11-18,103,Центральный районный суд г. Челябинска - Челябинская область,blocked,['1prostitutki-sochi.com'],[]
3831357,2a-3999/2021,2021-11-03,208,Копейский городской суд - Челябинская область,blocked,['kopeysk.diplomrsos.com'],[]
3831471,2a-9176/2021,2021-11-12,103,Центральный районный суд г. Челябинска - Челябинская область,blocked,['msk.dosug-time.com'],[]
3832217,2a-4179/2021,2021-11-19,208,Копейский городской суд - Челябинская область,blocked,['kopeysk.diplomdlike.com'],[]
3837028,2a-430/2021,2021-11-19,2206,Кусинский районный суд - Челябинская область,blocked,['chelyabinsk.area-diploma.com'],[]
3841158,2a-3459/2021,2021-11-12,79,Златоустовский городской суд - Челябинская область,blocked,['diplomknama.com'],[]
3847924,2a-2464/2021,2021-10-11,2289,Сосновский районный суд - Челябинская область,blocked,['piter4.otsos18.com'],[]
3849398,2a-3389/2021,2021-10-22,210,Металлургический районный суд г. Челябинска - Челябинская область,blocked,['eko-tariff.ru'],['http://eko-tariff.ru/']
3849442,2a-8747/2021,2021-11-24,103,Центральный районный суд г. Челябинска - Челябинская область,blocked,['prostitutkinaberezhnyechelnyrest.com'],[]
3849495,2a-8748/2021,2021-11-24,103,Центральный районный суд г. Челябинска - Челябинская область,blocked,['tuapse1.sex-rach.com'],[]
3849565,2a-8749/2021,2021-11-24,103,Центральный районный суд г. Челябинска - Челябинская область,blocked,['engelys.pr-13.com'],[]
3849621,2a-8749/2021,2021-11-24,103,Центральный районный суд г. Челябинска - Челябинская область,blocked,['engels.sexznakom.com'],['https://engels.sexznakom.com/prostitutki/']
3849719,2a-8746/2021,2021-11-24,103,Центральный районный суд г. Челябинска - Челябинская область,blocked,['nalychik1.sex-rach.com'],[]
3858634,2a-717/2021,2021-12-01,1071,Верхнеуфалейский городской суд - Челябинская область,blocked,['trehgornyy1.sex-rach.com'],[]
3858691,2a-717/2021,2021-12-01,1071,Верхнеуфалейский городской суд - Челябинская область,blocked,['vipintimbooki.ru'],[]
3858693,2a-906/2021,2021-11-22,1797,Красноармейский районный суд - Челябинская область,blocked,['moskva-kupite.prava-online.net'],[]
3858743,2a-717/2021,2021-12-01,1071,Верхнеуфалейский городской суд - Челябинская область,blocked,['intimservice24na7.store'],[]
3858777,2a-5301/2021,2021-10-20,2306,Калининский районный суд г. Челябинска - Челябинская область,blocked,['edu-diploms.com'],['http://edu-diploms.com/kupit-diplom-v-chelyabinske-74/']
3858841,2a-716/2021,2021-12-01,1071,Верхнеуфалейский городской суд - Челябинская область,blocked,['escortwoman.online'],[]
3858845,2a-715/2021,2021-12-01,1071,Верхнеуфалейский городской суд - Челябинская область,blocked,['indi-miassa.com'],[]
3858887,2a-458/2021,2021-11-26,2206,Кусинский районный суд - Челябинская область,blocked,['nationals-diplomik.com'],['http://nationals-diplomik.com']
3858893,2a-716/2021,2021-12-01,1071,Верхнеуфалейский городской суд - Челябинская область,blocked,['pickupsluts.store'],[]
3858896,2a-715/2021,2021-12-01,1071,Верхнеуфалейский городской суд - Челябинская область,blocked,['miass.vsekraskitver.ru'],[]
3858947,2a-715/2021,2021-12-01,1071,Верхнеуфалейский городской суд - Челябинская область,blocked,['miass3.sex-rach.com'],[]
3867105,2a-5215/2021,2021-07-02,103,Центральный районный суд г. Челябинска - Челябинская область,blocked,['f.darsex.club'],['https://f.darsex.club/troutsk']
3867253,2a-9469/2021,2021-12-01,103,Центральный районный суд г. Челябинска - Челябинская область,blocked,['davalki72.us'],[]
3867295,2a-9474/2021,2021-12-01,103,Центральный районный суд г. Челябинска - Челябинская область,blocked,['prostitutkikurganaonline.com'],[]
3867322,2a-9469/2021,2021-12-01,103,Центральный районный суд г. Челябинска - Челябинская область,blocked,['xprostitutki-tumeni.com'],[]
3870492,2a-5158/2021,2021-11-26,836,Советский районный суд г. Челябинска - Челябинская область,blocked,['porno365.love'],[]
3875835,2a-542/2021,2021-12-02,1134,Нагайбакский районный суд - Челябинская область,blocked,['a.doc-medic.club'],['https://a.doc-medic.club/spravka-v-gibdd-003-v-u-voditelskaya.html']
3876092,2a-2764/2021,2021-10-14,181,Правобережный районный суд г. Магнитогорска - Челябинская область,blocked,['magnitogorsk.area-diplomy.com'],[]
3878971,2a-541/2021,2021-12-02,1134,Нагайбакский районный суд - Челябинская область,blocked,['t.medspravka-company.net'],['https://t.medspravka-company.net/v-gibdd']
3888129,2a-9523/2021,2021-12-08,103,Центральный районный суд г. Челябинска - Челябинская область,blocked,['a.dosug-miass.com'],[]
3891598,2a-9132/2021,2021-12-06,103,Центральный районный суд г. Челябинска - Челябинская область,blocked,['groznyiy.sexznakom.com'],['https://groznyiy.sexznakom.com/prostitutki/']
3891887,2a-2343/2021,2021-03-01,103,Центральный районный суд г. Челябинска - Челябинская область,blocked,['prostitutkikurgana365.com'],[]
3892781,2a-3483/2021,2021-11-29,210,Металлургический районный суд г. Челябинска - Челябинская область,blocked,['b.intim74.info'],[]
3893086,2a-9566/2021,2021-12-02,103,Центральный районный суд г. Челябинска - Челябинская область,blocked,['kirovsk.sexznakom.com'],[]
3893095,2a-2776/2021,2021-10-22,181,Правобережный районный суд г. Магнитогорска - Челябинская область,blocked,['magnitogorsk.study-dokument.com'],['http://magnitogorsk.study-dokument.com/spetsialnosti']
3893108,2a-819/2021,2021-11-03,561,Агаповский районный суд - Челябинская область,blocked,['rostov-na-donu.study-dokument.com'],[]
3893163,2a-9566/2021,2021-12-02,103,Центральный районный суд г. Челябинска - Челябинская область,blocked,['kirovsk.sex-rach.com'],[]
3893172,2a-2776/2021,2021-10-22,181,Правобережный районный суд г. Магнитогорска - Челябинская область,blocked,['magnitogorsk.diplomdlike.com'],[]
3893185,2a-3070/2021,2021-10-21,249,Миасский городской суд - Челябинская область,blocked,['miass.area-diplomy.com'],[]
3900557,2a-2955/2021,2021-06-11,836,Советский районный суд г. Челябинска - Челябинская область,blocked,['edu-diplomas.com'],['http://edu-diplomas.com/kupit-diplom-v-chelyabinske-74']
3904294,2a-4264/2021,2021-08-31,66,Курчатовский районный суд г. Челябинска - Челябинская область,blocked,['m.cheleba.vip'],[]
3904366,2a-3204/2021,2021-11-02,249,Миасский городской суд - Челябинская область,blocked,['miass.diplomqvruki.com'],[]
3904674,2a-719/2021,2021-12-14,1071,Верхнеуфалейский городской суд - Челябинская область,blocked,['zlatoust.pr-13.com'],[]
3904746,2a-719/2021,2021-12-14,1071,Верхнеуфалейский городской суд - Челябинская область,blocked,['ozersk.prostitutki.store'],[]
3913926,2a-5386/2021,2021-06-17,103,Центральный районный суд г. Челябинска - Челябинская область,blocked,['k.prostitutki-msk.best'],['https://k.prostitutki-msk.best/trouck/']
3913978,2a-4706/2021,2021-09-20,66,Курчатовский районный суд г. Челябинска - Челябинская область,blocked,['prostitutkichelyabinskaboom.com'],[]
3913994,2a-2855/2021,2021-10-29,181,Правобережный районный суд г. Магнитогорска - Челябинская область,blocked,['magnitogorsk.diplomrsos.com'],[]
3914024,2a-8334/2021,2021-10-26,103,Центральный районный суд г. Челябинска - Челябинская область,blocked,['prostitutkipermi.men'],[]
3914069,2a-4706/2021,2021-09-20,66,Курчатовский районный суд г. Челябинска - Челябинская область,blocked,['prostitutkichelyabinskalucky.info'],[]
3914230,2a-5852/2021,2021-07-06,103,Центральный районный суд г. Челябинска - Челябинская область,blocked,['ru.b-ok.com'],['https://ru.b-ok.com/book/2619506/6aa53f']
3914232,2a-720/2021,2021-12-14,1071,Верхнеуфалейский городской суд - Челябинская область,blocked,['zlatoust-xdosug.ru'],[]
3914322,2a-720/2021,2021-12-14,1071,Верхнеуфалейский городской суд - Челябинская область,blocked,['individualki-zlatousta.ru'],[]
3914365,2a-4708/2021,2021-09-20,66,Курчатовский районный суд г. Челябинска - Челябинская область,blocked,['l.doxy-chelyabinsk.net'],[]
3914456,2a-4705/2021,2021-09-20,66,Курчатовский районный суд г. Челябинска - Челябинская область,blocked,['prostitutkichelyabinskasexy.info'],[]
3918288,2a-6396/2021,2021-07-27,103,Центральный районный суд г. Челябинска - Челябинская область,blocked,['prostitutkinovosibirskagoal.net'],[]
3919096,2a-4428/2021,2021-11-16,560,Тракторозаводский районный суд г. Челябинска - Челябинская область,blocked,['solikamsk.sexznakom.com'],['http://solikamsk.sexznakom.com/prostitutki/']
3930042,2a-3180/2021,2021-10-14,79,Златоустовский городской суд - Челябинская область,blocked,['zlatoust.study-dokument.com'],[]
3938624,2a-3568/2021,2021-12-28,249,Миасский городской суд - Челябинская область,blocked,['area-diplomix.com'],[]
3938856,2а-4461/2021,2021-12-08,560,Тракторозаводский районный суд г. Челябинска - Челябинская область,blocked,['solikamsk.prostitutki.store'],['https://solikamsk.prostitutki.store/price_do-1500']
3941228,2a-4924/2021,2021-12-22,560,Тракторозаводский районный суд г. Челябинска - Челябинская область,blocked,['a.dosug-chelyabinsk.ru'],[]
3941323,2a-4624/2021,2021-11-29,560,Тракторозаводский районный суд г. Челябинска - Челябинская область,blocked,['ru2.on-prava.com'],[]
3941469,2а-4013/2021,2021-12-16,210,Металлургический районный суд г. Челябинска - Челябинская область,blocked,['msk16.prostitutki.xxx'],[]
3942244,2a-639/2021,2021-04-09,1075,Саткинский городской суд - Челябинская область,blocked,['ekb.diplomknamx.com'],[]
3942268,2a-3321/2021,2021-12-10,210,Металлургический районный суд г. Челябинска - Челябинская область,blocked,['chelyabinsk.diplomdvruki.com'],[]
3942380,2a-3321/2021,2021-12-10,210,Металлургический районный суд г. Челябинска - Челябинская область,blocked,['chelyabinsk.diplomqvruki.com'],[]
3942487,2a-3321/2021,2021-12-10,210,Металлургический районный суд г. Челябинска - Челябинская область,blocked,['chelyabinsk.diplomvrukim.com'],[]
3942587,2a-4620/2021,2021-11-29,560,Тракторозаводский районный суд г. Челябинска - Челябинская область,blocked,['chelyabinsk.diplomrsos.com'],[]
3947475,2a-3567/2021,2021-12-16,210,Металлургический районный суд г. Челябинска - Челябинская область,blocked,['putana74.com'],[]
3951587,2a-4434/2021,2021-09-07,66,Курчатовский районный суд г. Челябинска - Челябинская область,blocked,['chelyabinsk.vip-prostitutki.xyz'],[]
3951732,2a-4434/2021,2021-09-07,66,Курчатовский районный суд г. Челябинска - Челябинская область,blocked,['sex2.sexochel.love'],[]
3952110,2а-2643/2021,2021-07-15,208,Копейский городской суд - Челябинская область,blocked,['kopeysk.diplomylike.com'],[]
3956989,2a-4083/2021,2021-10-26,2306,Калининский районный суд г. Челябинска - Челябинская область,blocked,['i12.gurman.fun'],['http://i12.gurman.fun/main/']
3961653,2a-2382/2021,2021-07-29,210,Металлургический районный суд г. Челябинска - Челябинская область,blocked,['k.prostitutki-msk.best'],[]
3961688,2a-3712/2021,2021-07-19,836,Советский районный суд г. Челябинска - Челябинская область,blocked,['xn----ztbcbceder.me'],['https://xn----ztbcbceder.me/new']
3962044,2a-3705/2021,2021-07-19,836,Советский районный суд г. Челябинска - Челябинская область,blocked,['russianspycam.com'],['http://russianspycam.com/home/']
3962111,2a-3724/2021,2021-11-29,210,Металлургический районный суд г. Челябинска - Челябинская область,blocked,['prostitutkichelyabinskasoft.com'],[]
3962161,2a-5525/2021,2021-12-23,836,Советский районный суд г. Челябинска - Челябинская область,blocked,['incest-film.com'],[]
3962207,2a-3724/2021,2021-11-29,210,Металлургический районный суд г. Челябинска - Челябинская область,blocked,['sexchel.red'],[]
3962254,2a-3707/2021,2021-07-19,836,Советский районный суд г. Челябинска - Челябинская область,blocked,['titki.me'],['http://titki.me/main/']
3967371,2a-2513/2021,2021-12-20,1075,Саткинский городской суд - Челябинская область,blocked,['cashtopgold.com'],[]
3967423,2a-2892/2021,2021-11-19,181,Правобережный районный суд г. Магнитогорска - Челябинская область,blocked,['magnitogorsk.diplomqvruki.com'],[]
3967474,2a-3095/2021,2021-11-15,181,Правобережный районный суд г. Магнитогорска - Челябинская область,blocked,['magnitogorsk.diplomvruki.com'],[]
3967593,2a-1094/2021,2021-03-12,208,Копейский городской суд - Челябинская область,blocked,['kopejsk.study-documenta.com'],['http://kopejsk.study-documenta.com/']
3967653,2a-3988/2021,2021-10-29,208,Копейский городской суд - Челябинская область,blocked,['kopejsk.mass-diplom24.com'],[]
3971923,2a-3305/2021,2021-10-14,210,Металлургический районный суд г. Челябинска - Челябинская область,blocked,['chelyabinsk.studys-docs.com'],[]
3977688,2a-4905/2021,2021-11-25,836,Советский районный суд г. Челябинска - Челябинская область,blocked,['chelyabinsk.area-diplom.com'],[]
3977916,2a-4664/2021,2021-12-14,560,Тракторозаводский районный суд г. Челябинска - Челябинская область,blocked,['chelyabinsk.snus-land.ru'],['https://chelyabinsk.snus-land.ru']
3982845,2a-3000/2021,2021-06-22,836,Советский районный суд г. Челябинска - Челябинская область,blocked,['analnoe.tv'],[]
3982847,2a-3914/2021,2021-08-05,66,Курчатовский районный суд г. Челябинска - Челябинская область,blocked,['saratov.area-diplomov.com'],['http://saratov.area-diplomov.com//']
3982867,2a-4436/2021,2021-09-07,66,Курчатовский районный суд г. Челябинска - Челябинская область,blocked,['prostitutkichelyabinskaboom.net'],[]
3982929,2a-4436/2021,2021-09-07,66,Курчатовский районный суд г. Челябинска - Челябинская область,blocked,['2.xprostitutki-chelyabinska.com'],[]
3982970,2a-3706/2021,2021-07-19,836,Советский районный суд г. Челябинска - Челябинская область,blocked,['golye.net'],['http://golye.net/main']
3982975,2a-3704/2021,2021-07-19,836,Советский районный суд г. Челябинска - Челябинская область,blocked,['craftunion.ru'],[]
3983015,2a-4056/2021,2021-08-03,66,Курчатовский районный суд г. Челябинска - Челябинская область,blocked,['porno365seks.com'],[]
3983092,2a-3092/2021,2021-06-21,836,Советский районный суд г. Челябинска - Челябинская область,blocked,['o.popatv.pro'],['http://o.popatv.pro/main/']
3983095,2a-3074/2021,2021-07-08,836,Советский районный суд г. Челябинска - Челябинская область,blocked,['www.xxxbule.com'],[]
3983159,2a-3074/2021,2021-07-08,836,Советский районный суд г. Челябинска - Челябинская область,blocked,['movs18plus.com'],['http://movs18plus.com/ru/']
3983185,2a-4062/2021,2021-08-05,66,Курчатовский районный суд г. Челябинска - Челябинская область,blocked,['b.chelamur.ru'],[]
3983199,2a-3958/2021,2021-08-05,66,Курчатовский районный суд г. Челябинска - Челябинская область,blocked,['surftv.tv'],[]
3983214,2a-3089/2021,2021-06-21,836,Советский районный суд г. Челябинска - Челябинская область,blocked,['milk89.com'],[]
3983234,2a-6547/2021,2021-08-05,103,Центральный районный суд г. Челябинска - Челябинская область,blocked,['chelyabinsk.damdiplomse.com'],['https://chelyabinsk.damdiplomse.com/diplom-mashinista/']
3983276,2a-2998/2021,2021-06-22,836,Советский районный суд г. Челябинска - Челябинская область,blocked,['4zzy.net'],[]
3983282,2a-3682/2021,2021-07-19,836,Советский районный суд г. Челябинска - Челябинская область,blocked,['pornoseksxxx.com'],[]
3991290,2a-3300/2021,2021-11-29,181,Правобережный районный суд г. Магнитогорска - Челябинская область,blocked,['magnitogorsk.isev.su'],['https://magnitogorsk.isev.su/diplom-kolledzha/']
3992264,2a-1058/2021,2021-12-24,967,Снежинский городской суд - Челябинская область,blocked,['vol.sexzayki.ru'],[]
3992286,2a-1060/2021,2021-12-24,967,Снежинский городской суд - Челябинская область,blocked,['a.intim35.us'],[]
3992334,2a-1056/2021,2021-12-24,967,Снежинский городской суд - Челябинская область,blocked,['35-xxx.ru'],[]
3992336,2a-1063/2021,2021-12-24,967,Снежинский городской суд - Челябинская область,blocked,['vsekraskitver.ru'],[]
3992408,2a-1063/2021,2021-12-24,967,Снежинский городской суд - Челябинская область,blocked,['kdotrans.ru'],[]
3992559,2a-2842/2021,2021-11-19,181,Правобережный районный суд г. Магнитогорска - Челябинская область,blocked,['sex1.sexomgn.red'],[]
3996657,2a-5188/2021,2021-11-26,836,Советский районный суд г. Челябинска - Челябинская область,blocked,['www.porno-chic.info'],[]
3996812,2a-4435/2021,2021-09-07,66,Курчатовский районный суд г. Челябинска - Челябинская область,blocked,['chelyabinsk3.sexrach.com'],[]
3996899,2a-4435/2021,2021-09-07,66,Курчатовский районный суд г. Челябинска - Челябинская область,blocked,['chelyabinsk.prostitutki24.casa'],[]
3997065,2a-5154/2021,2021-11-26,836,Советский районный суд г. Челябинска - Челябинская область,blocked,['fporno365.online'],[]
4006943,2а-8765/2021,2021-11-03,103,Центральный районный суд г. Челябинска - Челябинская область,blocked,['nefteyugansk.ero-paradise.org'],[]
4006982,2а-4571/2021,2021-09-27,66,Курчатовский районный суд г. Челябинска - Челябинская область,blocked,['prostitutkichelyabinskabest.com'],[]
4007070,2а-6720/2021,2021-08-30,103,Центральный районный суд г. Челябинска - Челябинская область,blocked,['go.cheleba.vip'],[]
4007109,2а-4645/2021,2021-10-01,66,Курчатовский районный суд г. Челябинска - Челябинская область,blocked,['go.cheleba.vip'],[]
4007115,2-482/2021,2021-08-30,1092,Еткульский районный суд - Челябинская область,blocked,['kompromat.xyz'],['https://kompromat.xyz/deputies/valerij-gartung-zhizneopisanie-prohodimtsa']
4007230,2-482/2021,2021-08-30,1092,Еткульский районный суд - Челябинская область,blocked,['kompromat.xyz'],['https://kompromat.xyz/deputies/chelovek-mersedes-valerij-gartung-populist-so-svechnym-zavodikom']
4007545,2-482/2021,2021-08-30,1092,Еткульский районный суд - Челябинская область,blocked,['kordon.org.ua'],['http://kordon.org.ua/valeriy-gartung-napleval-na-kompromat-i-pokazal-loyalynosty.html']
4007723,2-482/2021,2021-08-30,1092,Еткульский районный суд - Челябинская область,blocked,['kompromat.xyz'],['https://kompromat.xyz/oligarchs/gartung-valerij-karlovich-kaznokrad-vydayushhij-sebya-za-oppozitsionera-stal-zhertvoj-advokatov']
4012652,2а-2872/2021,2021-12-01,181,Правобережный районный суд г. Магнитогорска - Челябинская область,blocked,['magnitogorsk.diplomt-4you.com'],[]
4012855,2а-3295/2021,2021-12-03,181,Правобережный районный суд г. Магнитогорска - Челябинская область,blocked,['new-diplom.com'],['https://new-diplom.com/magnitogorsk/']
4012894,2а-3258/2021,2021-12-07,249,Миасский городской суд - Челябинская область,blocked,['miass.diplomrsos.com'],[]
4013800,2а-2519/2021,2021-09-22,249,Миасский городской суд - Челябинская область,blocked,['miass.school-reg.ru'],['https://miass.school-reg.ru//']
4017298,2а-5714/2021,2021-12-10,2306,Калининский районный суд г. Челябинска - Челябинская область,blocked,['74.med-i4ka.ru'],[]
4017361,2а-5823/2021,2021-12-10,2306,Калининский районный суд г. Челябинска - Челябинская область,blocked,['chelyabinsk.exdiplomisy.com'],[]
4018143,2а-5221/2021,2021-12-13,2306,Калининский районный суд г. Челябинска - Челябинская область,blocked,['chelyabinsk.damdiplomos.com'],[]
4032430,2а-9854/2021,2021-12-23,103,Центральный районный суд г. Челябинска - Челябинская область,blocked,['u.medspravka-company.net'],[]
4032604,2а-9566/2021,2021-12-21,103,Центральный районный суд г. Челябинска - Челябинская область,blocked,['kirovsk1.sex-rach.com'],[]
4036757,2а-5170/2021,2021-12-15,836,Советский районный суд г. Челябинска - Челябинская область,blocked,['sex-ru.net'],[]
4036804,2а-5171/2021,2021-12-15,836,Советский районный суд г. Челябинска - Челябинская область,blocked,['sex-s-krasotkoy.me'],[]
4062103,2а-1413/2021,2021-04-27,79,Златоустовский городской суд - Челябинская область,blocked,['premiums-diploma24.com'],[]
4068511,2a-4430/2021,2021-12-29,560,Тракторозаводский районный суд г. Челябинска - Челябинская область,blocked,['solikamsk3.sex-rach.com'],[]
4074916,2a-9360/2021,2021-12-20,103,Центральный районный суд г. Челябинска - Челябинская область,blocked,['www.politexpert.org'],['https://www.politexpert.org/material.php?id=4AF04F1EEA31C']
4075210,2a-9443/2021,2021-12-20,103,Центральный районный суд г. Челябинска - Челябинская область,blocked,['irbit.sexznakom.com'],[]
4075289,2a-9443/2021,2021-12-20,103,Центральный районный суд г. Челябинска - Челябинская область,blocked,['irbit1.sex-rach.com'],[]
4086008,2a-9413/2021,2021-12-22,103,Центральный районный суд г. Челябинска - Челябинская область,blocked,['az.b-ok.africa'],['https://az.b-ok.africa/ireader/622006']
4086252,2a-9412/2021,2021-12-22,103,Центральный районный суд г. Челябинска - Челябинская область,blocked,['www.wotanjugend.info'],['https://www.wotanjugend.info/nesterov_9may%C2%A0?cf_chljschl_tk=5694c8f48ee0e825dfea4b231dec10de0d9cd5a6-1625035568-0-AZa5nJbzIduScdFDAlu702fZnNcUos1G6dHCMjQ70CHYhs-Ft_1v2ufb-Dqcy8J5jQM7zj-5Z60ud5OssrvGEq7xr_iCSLaiPkQ5AOmNe3kXwxLHOs_egovdeZKWsuwqrE5b-exuUJl_xoW8clcr8f4e7nfCzDi0Q0-NB38caMHrR8vn42uCe-7LA5dBZEdxgiHh-yqw_3wqVFLdD7tS1a5wl-Tjvu04twX2Mygno7WqiuDPalzAUDpxKZxOk-pu67QsoVX7xOl-csHxncnMp2zn0PbF4k_HKMOPc4vgxy-DzxPYJN5CBs6AXAUflPvuib~ro5JhDIOOkNAuelCLhUDTUFsNQe_kVw6h_OzEfpx-xnl_1Q41LuG2TmrRTY37sRUaEqs2LvVi_kcLdrxO_zftlcgBA3tr26Y5ewG05x7']
4089525,2a-1131/2021,2021-12-27,1836,Карталинский городской суд - Челябинская область,blocked,['medspravkjy-177.com'],[]
4089587,2a-1131/2021,2021-12-27,1836,Карталинский городской суд - Челябинская область,blocked,['medt-spravki.com'],[]
4094176,2a-3488/2021,2021-12-27,181,Правобережный районный суд г. Магнитогорска - Челябинская область,blocked,['b.dosugcx-mgn.biz'],[]
4094261,2a-3490/2021,2021-12-27,181,Правобережный районный суд г. Магнитогорска - Челябинская область,blocked,['magnitogorsk.godiplomos.com'],[]
4104699,2a-5546/2021,2021-12-03,836,Советский районный суд г. Челябинска - Челябинская область,blocked,['chelyabinsk.diplomgoznakq.com'],[]
4146108,2-5735/2021,2021-12-09,66,Курчатовский районный суд г. Челябинска - Челябинская область,blocked,['www.moshennik.eu'],['https://www.moshennik.eu/company.php?name=irina-podkovqrova-moshennica&_cf_chl_jschl_tk_=14ad5cbf51a0002907f576ec9b4c55dc26930427-1614942273-0-AZyufCTAKb_vr5BaqUxaVkUxalueJns5iexG_epPASg5cxwRg6oJx4HawCdoElg9iVcJe-pUHVd1dKwjrZydSqRXll6JsdwkrOtcGmQ5Ul9_9SLYNN5nE0Tw_7JXGoovT3zLcOPfG92vibFu-FBfpTF_KslY2pwdHuV3e9_aO0AKp0g5oPbHS58QY6hnGYv13p1pf3TtBREEPhlaN-D7PYPx1t54vB5pVrKsir8ER8UXo2N9EdxUjLtdWa4xJPkbqDOxFplbtyYk1hY10C6r5onXhDxaAvxM3nbXy9JkUF-yPYDwstORLN5qxqUyiDJeeU6MlU30B3-cCZ33JDhqmFKKW8ZCCJO9JCkfRukwYRQbUYtcUbVeTXKiwg2ZFl1Mjw']
4200056,б/н,2021-03-01,103,Центральный районный суд г. Челябинска - Челябинская область,blocked,['sexotomsk.mobi'],[]
4200155,б/н,2021-03-01,103,Центральный районный суд г. Челябинска - Челябинская область,blocked,['transymoskvyhott.com'],[]
4205226,б/н,2021-03-01,103,Центральный районный суд г. Челябинска - Челябинская область,blocked,['indi-sevastopolya.com'],[]
4237884,2а-2075/2021,2021-05-07,66,Курчатовский районный суд г. Челябинска - Челябинская область,blocked,['anifilm.tv'],['https://anifilm.tv/releases/476-corpse-party-tortured-souls']
4237959,2а-2075/2021,2021-05-07,66,Курчатовский районный суд г. Челябинска - Челябинская область,blocked,['w7.kinogo.win'],['https://w7.kinogo.win/film/802729-eri_kitamura-vecherinka_mertvykh_istyazaemye_dushi/online']
4343144,2а-1289/2021,2021-02-19,66,Курчатовский районный суд г. Челябинска - Челябинская область,blocked,['admiralwin.fun'],[]
4343341,2а-1293/2021,2021-02-19,66,Курчатовский районный суд г. Челябинска - Челябинская область,blocked,['roxcasino1025.com'],[]
4401210,2а-2075/2021,2021-05-07,66,Курчатовский районный суд г. Челябинска - Челябинская область,blocked,['www.hdkinoteatr.com'],['http://www.hdkinoteatr.com/series/27248-corpse-party-tortured-souls.html']
4404787,2а-3911/2021,2021-08-05,66,Курчатовский районный суд г. Челябинска - Челябинская область,blocked,['prostitutkichelyabinskalist.com'],[]
4404790,2а-4232/2021,2021-09-01,66,Курчатовский районный суд г. Челябинска - Челябинская область,blocked,['kolpino.diplomvrukiz.com'],[]
4404871,2а-3911/2021,2021-08-05,66,Курчатовский районный суд г. Челябинска - Челябинская область,blocked,['prostitutki-chelyabinska.date'],[]
4455387,2a-9360/2021,2021-12-20,103,Центральный районный суд г. Челябинска - Челябинская область,blocked,['rulibs.com'],['http://rulibs.com/ru_zar/sci_politics/kbareruzapreschennayaduel/10/j1.html']
4496077,2а-2154/2021,2021-04-02,66,Курчатовский районный суд г. Челябинска - Челябинская область,blocked,['sprawkionline24.net'],[]
4588510,2а-1339/2021,2021-02-12,66,Курчатовский районный суд г. Челябинска - Челябинская область,blocked,['www.jumpboobs.org'],[]
4588633,2а-1338/2021,2021-02-12,66,Курчатовский районный суд г. Челябинска - Челябинская область,blocked,['tube-asia.com'],[]
4676536,2а-163/2021,2021-04-20,1134,Нагайбакский районный суд - Челябинская область,blocked,['topporno.one'],[]
4726920,2а-163/2021,2021-04-20,1134,Нагайбакский районный суд - Челябинская область,blocked,['topporno.click'],[]
4742546,2а-163/2021,2021-04-20,1134,Нагайбакский районный суд - Челябинская область,blocked,['topporno.name'],[]
4781807,2а-163/2021,2021-04-20,1134,Нагайбакский районный суд - Челябинская область,blocked,['topporno.link'],[]
4837394,2а-163/2021,2021-04-20,1134,Нагайбакский районный суд - Челябинская область,blocked,['topporno.org'],[]
4923991,2а-163/2021,2021-04-20,1134,Нагайбакский районный суд - Челябинская область,blocked,['topporno.xyz'],[]
5035636,2а-163/2021,2021-04-20,1134,Нагайбакский районный суд - Челябинская область,blocked,['toppornovideo.com'],[]
3971679,2a-57/2022,2022-01-10,782,Еманжелинский городской суд - Челябинская область,blocked,['escortwoman.site'],['https://escortwoman.site/region/shluhi-emanzhelinsk/']
3982938,2a-10040/2021,2022-01-10,103,Центральный районный суд г. Челябинска - Челябинская область,blocked,['animalzooporn.rocks'],['https://animalzooporn.rocks/ru/']
4008061,2а-267/2022,2022-01-24,181,Правобережный районный суд г. Магнитогорска - Челябинская область,blocked,['magnitogorsk3.sexbest24.com'],[]
